rank,player-name,year signed,age,year 2,value,average/year
81,Brian Lewerke,2021-2021 (FA: 2022),24,1,"$660,000","$660,000"
81,Danny Etling,2021-2021 (FA: 2022),26,1,"$660,000","$660,000"
81,Jalen Morton,2021-2021 (FA: 2022),23,1,"$660,000","$660,000"
81,Kyle Shurmur,2021-2021 (FA: 0),24,1,"$660,000","$660,000"
81,Ryan Willis,2021-2021 (FA: 0),24,1,"$660,000","$660,000"
81,Jake Browning,2021-2021 (FA: 2022),24,1,"$660,000","$660,000"
81,Kyle Shurmur,2021-2021 (FA: 2022),24,1,"$660,000","$660,000"
81,Eric Dungey,2021-2021 (FA: 2022),24,1,"$660,000","$660,000"
81,Jordan Ta'amu,2021-2021 (FA: 2022),23,1,"$660,000","$660,000"
81,Kenji Bahar,2021-2021 (FA: 2022),23,1,"$660,000","$660,000"
81,Cole McDonald,2021-2021 (FA: 2022),22,1,"$660,000","$660,000"
81,K.J. Costello,2021-2021 (FA: 2022),26,1,"$660,000","$660,000"
81,Shane Buechele,2021-2022 (FA: 2023),22,1,"$660,000","$660,000"
81,Anthony Gordon,2021-2021 (FA: 2022),24,1,"$660,000","$660,000"
